時間,區域,發電(萬瓩),用電(萬瓩)
20260626T131000,﻿北部,1297.5,1276.2
20260626T131000,﻿中部,1035.0,1069.9
20260626T131000,﻿南部,1093.6,1045.5
20260626T131000,﻿東部,17.8,52.3
