00,44.0,1039.2,919.4,1009.5
00:10,42.9,1035.7,932.6,1003.6
00:20,42.4,1046.4,920.2,998.5
00:30,42.5,1022.3,916.7,983.5
00:40,42.5,1017.3,910.5,978.2
00:50,41.9,1022.1,920.2,983.1
01,41.1,1034.5,912.0,952.7
01:10,41.4,1012.2,892.6,969.1
01:20,41.2,1020.8,898.5,957.3
01:30,40.1,1001.0,906.0,938.7
01:40,40.7,1007.8,887.8,931.1
01:50,40.1,988.2,906.7,923.4
02,40.4,993.1,901.0,909.3
02:10,40.2,1001.1,892.7,896.2
02:20,39.8,979.9,895.2,893.1
02:30,39.6,997.4,899.1,873.1
02:40,39.7,992.0,882.8,879.6
02:50,39.7,969.1,886.4,874.3
03,39.7,967.1,876.0,857.8
03:10,39.1,964.1,886.6,861.3
03:20,39.3,955.8,892.2,852.8
03:30,39.6,956.1,871.4,855.0
03:40,39.0,958.2,885.7,846.7
03:50,38.6,951.1,864.9,836.6
04,38.3,943.7,877.7,831.8
04:10,41.9,939.1,870.7,849.9
04:20,42.7,933.3,868.2,851.0
04:30,42.2,925.2,867.0,833.2
04:40,42.3,925.1,860.5,844.3
04:50,42.7,931.5,874.3,839.0
05,42.3,928.6,864.9,843.3
05:10,38.4,948.6,856.4,820.3
05:20,38.0,948.4,872.8,818.0
05:30,37.5,924.0,860.7,825.0
05:40,37.2,941.0,875.0,821.2
05:50,36.9,931.7,857.8,825.2
06,37.3,942.3,877.0,820.0
06:10,40.9,926.3,877.1,847.7
06:20,39.9,914.8,878.0,852.3
06:30,40.4,914.7,889.8,852.9
06:40,42.0,911.6,882.9,857.4
06:50,42.1,912.3,868.9,859.0
07,42.8,881.4,884.5,866.0
07:10,43.0,917.8,887.1,864.2
07:20,42.4,912.4,883.4,877.9
07:30,42.2,929.6,894.0,887.7
07:40,42.6,940.3,895.6,893.8
07:50,43.9,935.7,909.2,895.1
08,46.2,964.5,917.1,903.8
08:10,40.1,1007.2,924.4,917.8
08:20,39.8,1003.2,918.3,924.2
08:30,39.1,1018.5,937.4,936.6
08:40,41.5,1005.7,937.9,945.4
08:50,43.7,1017.4,950.8,951.0
09,43.6,1018.6,952.8,968.7
09:10,43.4,1045.4,947.1,960.4
09:20,46.0,1022.6,951.2,979.6
09:30,46.6,1021.7,958.2,996.2
09:40,43.1,1074.2,971.4,974.6
09:50,44.4,1074.0,965.7,993.8
10,48.3,1093.0,939.2,1015.9
10:10,47.1,1099.0,973.3,1023.9
10:20,44.7,1109.0,977.7,1033.0
10:30,50.2,1124.6,967.2,1049.1
10:40,50.1,1117.0,992.3,1044.9
10:50,49.3,1130.4,963.2,1062.9
11,47.8,1117.6,969.9,1062.5
11:10,53.9,1131.2,977.3,1067.8
11:20,52.0,1145.8,971.5,1063.7
11:30,52.6,1158.6,986.8,1071.9
11:40,51.8,1143.2,995.4,1066.0
11:50,50.0,1152.1,965.0,1064.8
12,51.6,1149.3,985.9,1052.2
12:10,50.2,1119.1,987.8,1066.1
12:20,46.7,1100.7,983.7,1055.1
12:30,52.9,1125.5,1019.7,1053.2
12:40,51.4,1123.5,1017.2,1056.7
12:50,53.4,1128.1,1005.0,1056.2
13,53.7,1125.7,1012.5,1062.4
13:10,50.0,1171.3,1005.3,1056.5
13:20,52.4,1145.8,1012.2,1070.5
13:30,53.5,1155.1,989.6,1055.6
13:40,50.8,1158.3,1001.2,1065.2
13:50,51.7,1190.9,1019.2,1057.5
14,49.5,1183.6,1011.6,1043.3
14:10,53.2,1189.6,1008.0,1064.1
14:20,54.0,1192.5,1027.4,1048.3
14:30,55.2,1160.0,1039.3,1067.1
14:40,55.5,1150.3,1046.3,1069.1
14:50,55.4,1170.7,1007.3,1069.1
15,55.3,1180.3,996.8,1057.0
15:10,53.1,1200.5,993.8,1056.4
15:20,52.2,1201.3,1007.5,1047.8
15:30,50.1,1199.8,1014.7,1042.0
15:40,51.7,1206.3,1021.7,1041.8
15:50,51.4,1200.7,1025.0,1052.6
16,51.1,1197.7,1003.5,1042.4
16:10,50.0,1194.4,1023.9,1038.1
16:20,49.7,1181.5,1038.2,1045.3
16:30,50.8,1193.3,1037.3,1035.6
16:40,51.6,1174.8,1050.4,1047.6
16:50,50.0,1161.7,1022.5,1032.5
17,52.2,1158.9,1041.7,1035.6
17:10,50.7,1162.2,1028.5,1047.6
17:20,51.0,1153.7,1027.9,1041.2
17:30,50.4,1136.0,1028.3,1037.6
17:40,50.4,1147.5,1013.5,1045.0
17:50,51.1,1154.2,1014.4,1052.1
18,51.2,1144.2,1025.3,1052.5
18:10,45.6,1161.6,1024.8,1027.6
18:20,46.8,1171.2,1025.8,1027.3
18:30,48.7,1177.3,1011.5,1037.1
18:40,49.0,1155.8,1010.5,1032.9
18:50,48.0,1174.5,1027.8,1035.9
19,48.0,1161.4,1019.8,1036.9
19:10,49.2,1151.3,1033.7,1032.3
19:20,48.0,1147.4,1024.9,1043.9
19:30,49.3,1148.2,1035.1,1039.8
19:40,49.3,1156.1,1021.8,1039.4
19:50,48.9,1163.5,1018.0,1037.5
20,50.0,1160.9,1013.9,1031.2
20:10,50.4,1154.5,1011.4,1036.5
20:20,49.6,1164.3,1017.1,1033.9
20:30,49.7,1157.5,1021.7,1020.8
20:40,49.2,1157.2,1013.3,1035.5
20:50,48.5,1153.2,1004.2,1031.7
21,49.2,1144.7,1017.0,1024.2
21:10,48.7,1146.0,1015.9,1016.4
21:20,49.4,1146.7,1011.5,1013.2
21:30,49.7,1135.1,1017.9,1002.1
