00,40.5,1114.0,849.4,1093.9
00:10,45.4,1101.8,862.4,1100.2
00:20,46.0,1090.6,841.6,1086.2
00:30,44.9,1097.1,860.7,1076.4
00:40,44.5,1087.4,844.4,1072.1
00:50,45.4,1073.6,840.1,1072.3
01,44.1,1105.0,838.9,1040.7
01:10,44.0,1077.0,834.5,1042.7
01:20,42.8,1076.5,835.7,1031.5
01:30,42.4,1072.4,821.8,1015.4
01:40,41.6,1056.6,833.7,1019.1
01:50,41.2,1060.1,807.8,1005.0
02,41.4,1066.9,812.7,1003.3
02:10,41.1,1049.4,800.9,1001.3
02:20,40.7,1054.4,798.7,994.5
02:30,40.5,1050.7,799.5,976.0
02:40,40.8,1043.7,789.1,979.7
02:50,40.8,1049.5,779.7,964.2
03,40.4,1040.2,788.6,964.9
03:10,45.3,1012.4,810.4,969.1
03:20,45.3,1018.6,795.2,964.7
03:30,44.9,1017.2,786.9,963.7
03:40,45.5,999.9,781.9,963.9
03:50,45.5,1010.7,777.3,959.7
04,44.7,998.3,780.7,951.6
04:10,46.4,995.8,788.6,964.7
04:20,46.4,990.6,777.7,963.1
04:30,46.5,996.0,786.5,960.8
04:40,46.2,997.1,786.9,953.7
04:50,46.9,990.8,793.6,958.3
05,47.1,989.3,795.1,958.2
05:10,46.5,994.6,788.8,962.5
05:20,46.5,997.3,786.6,957.6
05:30,46.1,980.6,801.5,946.1
05:40,46.3,991.2,793.6,963.5
05:50,45.6,988.4,778.5,966.4
06,44.4,988.2,783.6,970.6
06:10,45.9,1000.6,784.9,967.1
06:20,45.9,989.3,781.3,993.9
06:30,45.5,989.7,788.0,986.4
06:40,45.6,1007.6,794.7,1011.5
06:50,46.6,1008.0,785.8,1016.0
07,46.7,1018.8,799.0,1019.7
07:10,46.0,1038.5,803.5,1056.5
07:20,46.1,1030.2,809.9,1081.0
07:30,46.4,1044.5,803.8,1093.8
07:40,45.6,1069.9,833.1,1111.3
07:50,47.4,1094.6,852.9,1132.3
08,51.5,1119.1,876.5,1175.7
08:10,46.9,1190.0,918.2,1221.8
08:20,43.0,1188.4,938.9,1247.6
08:30,46.4,1209.0,957.4,1259.5
08:40,48.7,1215.6,956.2,1277.9
08:50,48.6,1229.4,959.2,1299.6
09,47.1,1237.6,964.0,1326.0
09:10,47.0,1249.9,977.2,1337.1
09:20,50.2,1240.4,964.0,1369.4
09:30,45.8,1249.5,968.2,1372.9
09:40,46.5,1275.2,986.2,1368.6
09:50,48.5,1258.8,969.6,1400.6
10,47.1,1248.2,992.6,1402.8
10:10,44.6,1261.3,996.0,1419.0
10:20,49.1,1267.5,1026.2,1428.2
10:30,51.1,1237.2,1022.4,1423.5
10:40,48.6,1261.5,1026.4,1425.2
10:50,44.7,1228.0,1075.5,1409.6
11,48.8,1248.0,1069.0,1443.2
11:10,54.6,1261.0,1052.9,1455.4
11:20,55.6,1239.5,1046.0,1462.7
11:30,54.3,1235.2,1031.7,1454.2
11:40,54.1,1234.7,1046.7,1442.4
11:50,52.5,1222.2,998.1,1451.4
12,51.4,1216.6,962.4,1441.0
12:10,57.5,1248.5,964.5,1424.5
12:20,55.0,1251.4,959.2,1418.2
12:30,58.0,1228.5,946.5,1429.0
12:40,56.7,1226.5,958.9,1429.8
12:50,57.2,1207.1,946.0,1437.9
13,55.5,1223.0,964.0,1436.2
13:10,53.3,1284.8,988.9,1465.0
13:20,51.3,1288.1,1005.7,1479.8
13:30,52.2,1279.1,985.4,1487.6
13:40,52.2,1264.2,989.4,1497.0
13:50,54.4,1272.0,1017.7,1502.9
14,52.6,1264.7,999.5,1494.4
14:10,55.4,1247.2,1024.5,1495.6
14:20,56.6,1238.2,994.6,1495.2
14:30,53.5,1222.1,993.3,1488.9
14:40,53.8,1229.0,995.3,1484.6
14:50,53.3,1278.5,989.6,1475.4
15,52.7,1276.6,977.1,1475.5
15:10,51.7,1265.9,973.4,1460.3
15:20,52.8,1285.3,987.1,1450.6
15:30,52.8,1267.4,988.3,1449.8
15:40,52.3,1277.5,982.4,1443.4
15:50,51.6,1249.9,980.7,1434.5
16,51.3,1264.6,972.1,1432.4
16:10,41.4,1314.9,967.7,1403.3
16:20,40.9,1289.5,974.5,1394.7
16:30,40.4,1292.7,967.9,1391.7
16:40,40.9,1285.4,960.3,1382.3
16:50,41.2,1285.5,936.2,1375.5
17,41.1,1278.7,923.2,1363.9
17:10,42.3,1270.4,908.0,1350.2
17:20,42.9,1256.6,902.0,1352.9
17:30,42.5,1243.7,911.5,1347.4
17:40,41.5,1250.3,912.9,1337.4
17:50,41.3,1250.3,928.8,1332.6
18,42.0,1239.8,931.6,1333.6
18:10,43.4,1247.8,929.1,1322.4
18:20,44.7,1238.4,923.9,1324.6
18:30,46.1,1239.7,921.0,1328.9
18:40,46.4,1241.9,924.9,1331.2
18:50,45.3,1231.4,926.4,1332.7
19,44.7,1224.1,926.9,1330.4
19:10,44.5,1222.0,922.2,1326.3
19:20,44.2,1220.1,919.6,1314.5
19:30,45.4,1215.5,913.5,1316.0
19:40,44.8,1209.2,908.7,1307.1
19:50,44.4,1201.1,903.7,1310.1
20,44.4,1204.8,894.5,1314.2
20:10,51.1,1168.6,891.6,1328.3
20:20,50.0,1164.7,879.1,1330.4
20:30,50.3,1162.2,875.2,1321.1
20:40,50.8,1163.8,874.9,1311.9
20:50,50.3,1153.7,870.7,1305.2
21,49.5,1148.1,874.3,1293.5
21:10,50.2,1149.2,871.9,1271.1
21:20,50.9,1143.8,853.5,1259.0
21:30,50.5,1143.3,851.5,1251.0
21:40,49.3,1145.5,851.1,1238.4
21:50,49.0,1142.5,855.5,1232.7
22,47.7,1131.6,854.3,1218.5
22:10,47.2,1147.7,880.1,1215.5
22:20,46.9,1160.0,881.1,1194.6
22:30,48.8,1134.1,874.0,1191.1
22:40,47.7,1144.3,864.3,1179.7
22:50,46.7,1134.0,868.0,1166.1
23,49.4,1111.8,840.4,1167.1
23:10,47.3,1108.2,856.0,1148.3
23:20,47.4,1115.4,850.3,1129.8
23:30,48.2,1085.1,857.1,1111.9
23:40,46.4,1103.6,850.1,1103.5
23:50,45.3,1084.8,839.8,1092.8
