00,45.4,1073.3,913.5,1012.3
00:10,45.3,1064.8,916.9,1006.6
00:20,44.4,1061.7,921.1,1005.8
00:30,43.8,1061.9,896.7,990.6
00:40,44.5,1058.8,906.8,991.4
00:50,43.4,1048.9,902.3,970.3
01,43.4,1040.9,883.5,957.4
01:10,42.7,1044.6,881.4,963.1
01:20,42.5,1035.2,885.7,953.3
01:30,43.5,1023.5,855.3,956.1
01:40,43.7,1012.0,857.8,938.1
01:50,42.1,1017.4,862.0,925.4
02,42.1,1012.0,838.7,933.9
02:10,41.9,1013.8,852.8,925.5
02:20,41.1,1004.7,828.9,920.5
02:30,41.6,984.6,845.0,910.3
02:40,40.7,990.9,834.2,900.3
02:50,39.6,988.4,828.7,905.2
03,39.9,992.6,840.6,905.1
03:10,40.6,973.7,834.4,907.6
03:20,40.1,978.9,832.1,895.9
03:30,40.5,968.4,824.2,871.8
03:40,39.7,973.1,816.2,874.9
03:50,39.5,962.0,833.0,877.7
04,39.2,964.2,829.1,862.1
04:10,39.5,969.2,825.4,873.9
04:20,39.7,965.7,822.6,858.7
04:30,39.2,954.8,829.7,863.8
04:40,39.0,949.2,811.7,854.0
04:50,38.8,958.2,820.1,862.7
05,38.7,947.8,817.8,855.2
05:10,40.6,950.8,818.3,855.1
05:20,39.9,933.3,825.5,852.7
05:30,39.7,939.9,816.2,855.2
05:40,41.0,924.7,828.0,867.7
05:50,40.6,909.0,818.2,877.0
06,39.2,911.2,828.0,859.0
06:10,41.8,900.4,830.3,893.1
06:20,42.0,911.8,840.3,901.1
06:30,42.7,902.8,845.1,914.1
06:40,42.9,913.6,840.0,937.2
06:50,43.6,913.5,844.3,930.6
07,43.6,942.2,854.8,939.0
07:10,45.5,940.1,854.2,973.7
07:20,43.4,968.0,865.5,982.0
07:30,44.3,959.6,870.6,1010.3
07:40,44.7,992.4,893.7,1018.2
07:50,44.0,1009.2,901.4,1044.9
08,46.2,1051.2,936.4,1090.8
08:10,43.7,1115.2,975.4,1124.1
08:20,43.8,1145.6,975.3,1157.0
08:30,45.2,1150.5,999.3,1182.9
08:40,47.7,1164.6,1016.3,1200.2
08:50,47.6,1185.6,1008.5,1224.3
09,49.1,1193.8,1015.8,1237.4
09:10,46.5,1205.4,1035.7,1269.8
09:20,46.3,1214.1,1045.5,1278.8
09:30,47.7,1206.9,1043.8,1292.0
09:40,47.4,1241.3,1053.7,1290.2
09:50,48.0,1230.4,1043.9,1304.6
10,47.7,1239.8,1064.2,1322.0
10:10,51.3,1228.6,1053.3,1336.2
10:20,52.7,1226.4,1060.8,1346.9
10:30,53.2,1245.7,1054.3,1360.7
10:40,51.8,1263.7,1053.1,1366.5
10:50,51.8,1264.4,1063.6,1370.5
11,53.9,1268.2,1062.7,1381.8
11:10,50.8,1286.0,1073.4,1383.4
11:20,50.0,1292.8,1069.2,1386.3
11:30,51.9,1274.5,1072.9,1395.1
11:40,52.3,1291.8,1075.7,1399.9
11:50,53.3,1283.9,1079.1,1392.3
12,52.6,1266.9,1044.5,1382.8
12:10,55.3,1236.5,1040.5,1384.1
12:20,55.9,1223.3,1031.5,1382.0
12:30,55.3,1217.3,1028.5,1387.7
12:40,55.5,1239.0,1043.1,1390.5
12:50,57.0,1223.5,1051.1,1389.8
13,57.1,1231.5,1074.8,1413.2
13:10,53.5,1313.6,1086.5,1428.0
13:20,54.0,1301.7,1111.7,1428.2
13:30,53.7,1306.4,1112.3,1425.5
13:40,54.4,1315.6,1100.3,1429.2
13:50,54.1,1325.2,1106.2,1430.4
14,52.8,1323.4,1102.7,1435.4
14:10,53.7,1323.7,1107.4,1436.4
14:20,52.8,1328.7,1107.0,1428.2
14:30,56.1,1331.1,1112.8,1424.9
14:40,52.4,1330.2,1114.6,1419.9
14:50,52.4,1338.8,1111.2,1419.0
15,52.2,1341.7,1106.0,1423.4
15:10,54.3,1339.1,1104.4,1411.6
15:20,54.2,1329.0,1105.4,1415.0
15:30,53.3,1335.1,1112.0,1402.7
15:40,53.2,1326.0,1120.6,1396.3
15:50,53.5,1327.8,1116.1,1398.5
16,53.2,1311.5,1112.7,1389.1
16:10,52.7,1313.6,1111.6,1384.0
16:20,52.0,1303.4,1123.1,1377.1
16:30,52.4,1306.4,1128.0,1373.8
16:40,53.5,1298.2,1128.3,1362.5
16:50,51.8,1278.8,1132.1,1351.9
17,50.4,1261.9,1123.3,1328.5
17:10,48.2,1271.9,1098.0,1297.6
17:20,47.1,1272.2,1091.8,1290.8
17:30,46.6,1264.1,1088.0,1289.3
17:40,46.9,1259.9,1093.5,1285.8
17:50,46.8,1251.3,1092.5,1283.8
18,47.5,1256.1,1097.5,1288.8
18:10,48.2,1257.7,1095.0,1280.6
18:20,48.7,1260.1,1089.4,1279.4
18:30,47.4,1242.2,1087.3,1273.8
18:40,48.1,1243.4,1091.2,1275.4
18:50,49.3,1249.6,1084.6,1285.0
19,49.9,1259.7,1088.7,1285.7
19:10,51.4,1223.4,1087.3,1275.3
19:20,51.9,1229.2,1086.1,1276.8
19:30,52.2,1233.9,1090.6,1265.1
19:40,52.2,1231.6,1085.1,1266.8
19:50,51.4,1229.3,1081.0,1263.7
20,51.5,1225.5,1073.4,1265.8
20:10,50.4,1226.9,1073.2,1256.3
20:20,50.5,1233.7,1064.7,1245.3
20:30,52.2,1227.1,1067.6,1239.3
20:40,51.3,1226.1,1064.0,1231.1
20:50,49.8,1222.8,1061.8,1229.6
21,49.1,1212.0,1063.1,1218.0
21:10,52.1,1197.5,1051.0,1220.6
21:20,53.2,1185.9,1050.2,1219.9
21:30,53.5,1175.2,1048.3,1219.8
21:40,53.2,1185.1,1050.3,1198.9
21:50,52.4,1187.3,1052.3,1188.0
22,53.4,1189.9,1046.6,1173.9
22:10,50.3,1195.5,1055.6,1161.9
22:20,50.9,1192.0,1051.0,1146.2
22:30,50.8,1181.0,1063.0,1137.7
22:40,49.5,1178.0,1042.2,1138.0
22:50,49.3,1170.1,1037.4,1117.9
23,48.1,1169.3,1031.8,1109.4
23:10,50.0,1148.5,1028.7,1101.7
23:20,49.4,1143.2,1026.7,1088.0
23:30,50.5,1130.1,1020.0,1073.4
23:40,49.5,1126.5,1003.4,1066.3
23:50,47.7,1117.8,1008.3,1047.1
