00,40.8,1065.6,811.6,1093.6
00:10,39.8,1054.3,797.9,1096.3
00:20,39.1,1073.0,807.6,1086.5
00:30,39.2,1058.3,806.1,1069.3
00:40,39.5,1052.8,798.6,1066.2
00:50,38.7,1050.9,780.6,1072.2
01,38.3,1036.6,778.0,1057.5
01:10,42.9,1029.4,766.7,1059.4
01:20,41.5,1028.4,780.2,1043.6
01:30,42.3,1021.1,754.2,1046.3
01:40,42.2,1014.9,763.1,1023.2
01:50,42.1,1003.7,762.2,1027.9
02,41.8,991.0,752.2,1030.2
02:10,45.5,981.1,750.2,1019.0
02:20,43.8,996.2,748.7,1018.0
02:30,45.0,980.6,754.4,998.0
02:40,44.9,959.9,745.2,1014.1
02:50,44.9,983.2,739.7,1002.4
03,45.3,971.3,745.2,990.0
03:10,46.3,960.8,733.6,1002.3
03:20,46.0,965.7,746.4,991.7
03:30,46.3,956.9,734.3,997.7
03:40,46.2,959.1,732.7,985.1
03:50,46.0,964.3,732.4,990.2
04,44.2,961.4,736.8,972.7
04:10,36.0,956.8,717.3,981.2
04:20,35.1,975.6,726.7,973.4
04:30,35.9,982.3,714.4,960.1
04:40,34.8,994.6,711.3,973.6
04:50,34.4,988.8,720.6,967.2
05,35.7,990.9,713.5,968.2
05:10,37.8,987.8,726.4,962.1
05:20,37.8,982.1,732.3,962.1
05:30,37.0,988.7,728.7,963.9
05:40,37.4,987.4,719.4,973.5
05:50,36.8,1000.3,737.8,965.2
06,36.0,978.0,748.5,970.0
06:10,37.8,997.9,746.3,989.1
06:20,39.8,993.5,741.2,995.7
06:30,38.3,991.2,745.4,1007.3
06:40,40.6,1010.0,748.4,1008.9
06:50,39.2,1002.9,751.9,1018.6
07,38.9,1013.4,762.8,1029.2
07:10,42.9,1026.3,774.0,1062.9
07:20,41.6,1050.1,790.2,1076.0
07:30,42.4,1043.8,794.4,1104.2
07:40,43.2,1065.9,814.3,1116.7
07:50,45.5,1059.8,822.7,1167.8
08,48.3,1092.2,848.8,1204.1
08:10,38.5,1146.0,874.7,1247.4
08:20,39.1,1150.8,909.9,1267.9
08:30,37.5,1190.4,919.0,1281.7
08:40,41.9,1199.6,916.9,1320.0
08:50,42.3,1200.1,922.2,1341.7
09,42.7,1183.8,941.7,1364.1
09:10,45.9,1214.8,937.9,1381.7
09:20,42.4,1229.0,934.8,1387.9
09:30,46.5,1238.3,924.7,1395.7
09:40,43.7,1228.5,952.4,1411.4
09:50,44.6,1231.1,959.3,1411.2
10,47.1,1245.9,952.5,1429.0
10:10,48.0,1228.8,954.3,1427.2
10:20,46.6,1226.3,958.9,1450.6
10:30,47.5,1250.3,980.3,1469.1
10:40,49.3,1264.1,976.1,1478.8
10:50,45.2,1259.4,954.4,1478.8
11,41.7,1258.9,961.0,1488.5
11:10,46.0,1251.1,955.1,1511.6
11:20,47.1,1317.6,955.9,1509.3
11:30,48.4,1316.4,953.5,1531.6
11:40,46.1,1307.3,948.2,1523.2
11:50,49.3,1280.5,960.5,1529.6
12,49.5,1269.0,941.4,1525.5
12:10,58.6,1207.0,926.2,1516.3
12:20,61.4,1178.7,916.6,1512.2
12:30,56.4,1202.5,927.8,1509.5
12:40,57.0,1216.9,908.6,1503.6
12:50,55.6,1233.6,916.5,1502.0
13,51.8,1258.3,949.3,1516.4
13:10,47.3,1277.0,961.5,1517.3
13:20,46.3,1316.9,980.6,1521.5
13:30,45.6,1310.5,971.3,1534.3
13:40,46.8,1291.9,967.0,1541.1
13:50,54.2,1275.5,984.2,1547.8
14,47.0,1283.9,976.6,1539.0
14:10,52.5,1288.4,963.4,1533.1
14:20,51.2,1315.1,951.2,1538.4
14:30,47.5,1303.3,946.5,1544.6
14:40,50.5,1303.7,954.6,1543.1
14:50,49.2,1310.8,965.6,1533.0
15,48.6,1301.0,955.1,1539.5
15:10,49.3,1303.7,938.3,1542.4
15:20,51.0,1307.9,940.1,1542.0
15:30,48.7,1315.9,946.9,1540.3
15:40,49.3,1319.1,962.3,1539.2
15:50,47.6,1299.6,962.9,1536.5
16,48.4,1252.3,952.8,1535.3
16:10,38.6,1285.0,943.4,1516.7
16:20,40.7,1302.3,942.7,1512.7
16:30,40.4,1307.9,936.0,1515.5
16:40,37.8,1313.5,923.9,1508.1
16:50,40.4,1307.2,910.8,1504.0
17,43.1,1286.7,901.7,1490.7
17:10,43.1,1266.0,894.6,1463.2
17:20,44.6,1258.2,892.4,1458.6
17:30,43.7,1254.3,890.4,1458.6
17:40,44.5,1256.4,891.9,1447.0
17:50,44.6,1254.1,887.7,1450.8
18,44.4,1258.4,881.1,1441.1
18:10,38.5,1253.4,878.1,1441.8
18:20,41.6,1251.4,876.3,1435.5
18:30,41.2,1257.7,880.6,1440.5
18:40,41.5,1252.6,884.7,1436.3
