00,46.1,1073.6,972.4,1114.1
00:10,45.5,1070.0,982.4,1116.9
00:20,44.7,1066.9,971.9,1100.8
00:30,44.6,1076.0,962.2,1101.2
00:40,44.4,1070.8,963.5,1090.3
00:50,43.8,1064.5,953.8,1087.2
01,44.3,1044.8,953.4,1064.8
01:10,43.9,1029.0,947.3,1056.2
01:20,43.1,1037.9,936.3,1046.0
01:30,42.3,1032.8,929.6,1039.3
01:40,42.1,1034.8,936.6,1033.1
01:50,41.4,1029.2,932.4,1024.3
02,40.8,1036.2,922.5,1001.0
02:10,40.8,1032.4,929.1,1011.5
02:20,40.7,1015.6,909.5,1001.7
02:30,40.5,1015.6,908.5,999.0
02:40,40.7,1014.6,913.1,993.2
02:50,40.6,1001.7,896.8,982.0
03,40.3,997.1,912.4,974.9
03:10,41.6,976.6,906.0,980.2
03:20,41.4,980.1,901.5,973.9
03:30,41.3,981.7,902.7,970.9
03:40,41.0,977.2,902.2,969.4
03:50,40.9,970.7,907.3,981.7
04,41.2,972.1,895.9,970.5
04:10,43.8,945.8,897.5,973.7
04:20,43.6,939.7,909.2,980.3
04:30,43.4,957.6,901.4,960.6
04:40,43.7,949.5,904.3,971.0
04:50,43.8,950.2,902.3,968.0
05,44.9,951.5,891.8,967.3
05:10,44.3,927.6,902.3,960.2
05:20,43.9,948.0,892.7,968.9
05:30,43.3,931.5,905.7,949.7
05:40,42.8,933.7,890.8,965.5
05:50,43.5,944.5,890.5,964.0
06,43.4,928.9,897.0,961.2
06:10,42.9,924.7,907.1,973.9
06:20,42.9,938.0,906.6,980.0
06:30,43.3,935.0,904.3,994.1
06:40,43.2,951.8,907.7,1001.9
06:50,43.4,960.2,893.2,1004.0
07,44.6,952.9,922.2,1024.4
07:10,46.0,958.1,925.0,1058.7
07:20,43.4,987.3,921.9,1075.2
07:30,44.3,1006.7,928.3,1088.5
07:40,45.9,1011.0,940.1,1115.5
07:50,47.0,1035.8,957.3,1152.2
08,48.4,1056.8,1007.9,1184.9
08:10,40.1,1150.5,1032.3,1217.6
08:20,40.7,1169.0,1034.2,1226.7
08:30,42.0,1198.2,1046.9,1249.3
08:40,43.5,1212.8,1064.5,1289.8
08:50,41.8,1203.8,1058.8,1309.4
09,42.8,1202.7,1076.3,1322.3
09:10,45.2,1196.3,1093.3,1356.5
09:20,44.8,1229.0,1102.8,1356.1
09:30,47.7,1221.2,1108.7,1369.4
09:40,50.2,1237.0,1108.6,1364.0
09:50,47.8,1228.7,1097.2,1384.7
10,49.1,1222.7,1097.1,1395.1
10:10,48.8,1224.0,1108.7,1405.9
10:20,50.0,1226.7,1115.2,1430.3
10:30,51.4,1229.8,1118.4,1449.0
10:40,50.7,1286.5,1108.0,1465.1
10:50,52.6,1279.1,1118.9,1464.5
11,51.6,1282.8,1129.1,1466.5
11:10,46.9,1296.4,1114.9,1477.4
11:20,51.6,1288.5,1128.5,1487.6
11:30,50.3,1307.9,1134.2,1480.9
11:40,50.8,1281.8,1140.0,1480.5
11:50,51.4,1252.3,1124.2,1492.2
12,51.1,1221.5,1118.8,1495.5
12:10,52.1,1215.0,1082.7,1474.0
12:20,51.8,1223.7,1081.8,1467.1
12:30,51.0,1244.3,1055.2,1462.1
12:40,50.8,1257.9,1075.3,1453.6
12:50,52.1,1244.3,1074.3,1464.8
13,51.1,1250.4,1092.5,1476.6
13:10,52.2,1273.4,1130.4,1494.7
13:20,52.0,1266.9,1119.6,1502.1
13:30,53.0,1281.0,1112.0,1508.3
13:40,54.8,1298.6,1129.9,1495.2
13:50,51.4,1279.7,1140.4,1502.3
14,54.1,1256.2,1135.2,1503.7
14:10,53.2,1258.2,1147.8,1505.1
14:20,52.8,1279.6,1151.8,1488.8
14:30,55.0,1261.0,1149.9,1486.6
14:40,52.6,1253.6,1155.9,1482.7
14:50,49.5,1267.2,1156.0,1484.4
15,51.7,1238.9,1122.5,1487.9
