00:00,1413.4,289.6,678.0,214.0,89.1,34.5,0.0,299.5,38.3,0.0,3.4,-55.2
00:10,1410.7,276.5,678.5,213.8,89.3,34.7,0.0,297.5,38.8,0.2,3.2,-51.3
00:20,1433.3,258.2,680.0,214.5,90.9,34.4,0.0,293.4,38.7,0.0,3.3,-51.6
00:30,1405.2,249.5,678.2,214.0,92.4,34.3,0.0,291.0,38.3,0.0,3.2,-53.8
00:40,1400.5,220.2,680.4,214.2,92.7,34.3,0.0,286.0,38.8,0.0,3.5,-53.1
00:50,1416.0,210.1,678.1,213.6,91.2,33.9,0.0,284.2,38.4,1.4,3.4,-50.9
01:00,1385.3,196.6,680.9,213.8,88.2,33.6,0.0,289.5,38.1,0.0,3.5,-54.2
01:10,1379.5,196.5,672.4,215.0,84.7,33.7,0.0,291.2,38.5,0.0,3.5,-51.3
01:20,1393.2,196.6,661.1,213.8,86.0,33.8,0.0,293.0,38.1,0.0,3.4,-51.3
01:30,1367.2,196.4,650.5,214.4,82.8,33.6,0.0,290.6,38.2,0.0,3.1,-57.0
01:40,1389.1,196.9,643.4,214.0,88.1,33.9,0.0,293.2,41.8,0.0,3.2,-76.0
01:50,1381.8,196.7,636.9,213.9,81.2,33.8,0.0,292.0,41.6,0.0,3.2,-80.1
02:00,1383.8,177.2,627.2,213.4,87.5,33.5,0.0,290.5,42.0,0.0,3.2,-78.0
02:10,1388.5,177.2,619.0,213.7,89.0,34.1,0.0,290.7,42.1,0.0,3.2,-78.6
02:20,1388.6,177.8,610.9,213.2,84.3,34.3,0.0,288.1,41.9,0.0,3.3,-79.9
02:30,1372.8,173.2,600.1,213.8,86.3,33.9,0.0,289.4,42.2,0.0,3.5,-77.3
02:40,1395.1,173.2,594.1,213.8,84.0,33.7,0.0,286.8,42.3,0.0,3.2,-77.6
02:50,1363.0,173.6,578.3,213.0,90.0,33.6,0.0,286.0,42.4,0.0,3.3,-78.5
03:00,1369.9,173.4,576.9,215.2,92.3,33.5,0.0,288.3,42.3,0.0,3.2,-79.4
03:10,1424.3,177.8,579.5,214.5,85.0,33.3,0.0,287.6,41.5,0.0,3.2,-136.8
03:20,1406.6,178.1,578.7,213.8,95.9,33.5,0.0,280.0,42.1,0.0,3.2,-130.4
03:30,1419.3,178.4,578.2,214.5,86.8,33.4,0.0,270.2,42.0,0.0,2.9,-134.3
03:40,1402.3,178.3,578.5,213.7,96.2,33.6,0.0,265.5,42.0,0.0,3.0,-128.0
03:50,1386.0,178.1,577.6,214.3,93.4,33.2,0.0,258.3,41.9,0.0,3.0,-136.4
04:00,1414.4,178.3,578.7,213.9,90.9,33.4,0.0,256.6,41.7,0.0,3.2,-133.2
04:10,1401.3,178.2,578.4,214.8,87.8,33.4,0.0,250.7,34.9,0.0,3.1,-128.5
04:20,1429.7,179.8,577.5,214.3,87.3,33.4,0.0,238.2,34.0,0.0,3.0,-128.6
04:30,1413.5,197.1,580.4,215.1,86.3,33.2,0.0,222.8,33.1,0.0,3.1,-129.8
04:40,1401.0,197.1,588.1,215.4,86.3,33.3,0.0,213.1,32.5,0.0,3.0,-128.8
04:50,1410.2,198.4,593.2,214.8,86.8,33.3,0.0,204.3,31.7,0.0,3.0,-127.8
05:00,1424.1,197.2,593.5,215.2,89.7,33.3,0.5,192.7,28.4,0.0,3.2,-127.9
05:10,1443.9,197.4,594.4,210.8,93.2,33.4,0.5,187.9,28.6,0.0,3.1,-131.9
05:20,1431.3,197.4,593.7,209.8,95.7,33.3,0.9,184.3,28.2,0.0,3.2,-135.0
05:30,1434.0,199.9,598.7,209.9,97.0,33.5,3.9,181.0,28.6,0.0,3.4,-131.3
05:40,1409.0,197.5,604.1,210.0,94.2,33.4,11.2,180.4,27.9,0.0,3.2,-134.9
05:50,1395.8,197.0,612.5,210.2,94.5,33.4,18.5,189.3,28.3,0.0,3.0,-135.4
06:00,1417.2,197.5,613.4,209.7,100.7,33.6,35.2,184.7,28.4,0.0,3.2,-158.0
06:10,1415.1,197.3,612.3,209.1,97.5,33.5,54.5,176.9,28.0,0.0,3.1,-170.6
06:20,1412.6,197.1,613.1,210.0,103.2,33.6,80.0,170.1,27.8,0.0,3.3,-168.6
06:30,1385.4,199.3,614.3,210.2,109.3,33.6,107.9,161.3,27.8,0.0,3.4,-167.9
06:40,1384.5,204.1,619.6,210.3,116.4,33.7,138.5,150.3,27.8,0.0,3.3,-167.4
06:50,1392.1,203.3,626.7,208.6,111.8,33.5,186.2,137.1,27.7,0.0,3.4,-168.7
07:00,1384.8,207.2,631.3,208.9,113.3,33.7,211.1,131.1,28.4,0.0,3.2,-167.5
07:10,1369.3,212.6,631.4,209.8,118.0,33.6,267.2,126.5,28.4,0.0,3.1,-172.5
07:20,1373.4,217.6,631.4,208.7,125.1,33.4,294.8,123.7,27.9,0.0,3.2,-168.8
07:30,1379.4,219.0,634.0,208.0,133.5,33.8,364.2,113.2,28.0,0.0,3.6,-165.5
07:40,1394.7,225.2,631.3,208.7,136.6,33.5,390.3,104.9,28.1,0.0,3.6,-142.8
07:50,1388.2,238.6,633.8,208.7,127.5,33.4,445.5,101.7,34.3,0.0,3.5,-122.6
08:00,1429.5,257.1,641.0,207.1,143.9,33.9,476.9,98.1,31.7,0.0,3.5,-90.1
08:10,1440.4,260.7,652.0,208.2,148.0,33.7,489.8,93.4,31.6,24.3,3.5,-10.6
08:20,1434.9,274.7,661.1,207.6,152.8,33.5,529.3,91.7,31.4,35.1,3.3,0.0
08:30,1432.2,283.3,670.6,208.0,152.8,33.8,549.7,88.7,31.7,32.7,3.2,-1.8
08:40,1430.2,289.3,673.4,206.3,171.1,33.4,577.6,90.1,31.7,32.1,3.2,-0.7
08:50,1425.7,290.8,675.1,207.7,178.5,33.7,612.4,90.0,31.5,34.1,3.3,0.0
09:00,1418.0,310.3,673.8,207.3,185.1,33.8,642.3,89.1,32.4,32.2,3.1,-0.6
09:10,1389.0,332.4,673.9,207.8,188.3,33.4,655.4,88.5,25.7,31.0,3.2,-2.6
09:20,1395.6,332.5,673.1,207.7,193.3,33.6,684.5,86.0,25.7,31.2,3.2,-1.5
09:30,1374.3,335.6,673.0,207.5,192.0,33.5,719.6,87.7,25.8,31.4,3.0,-2.5
09:40,1378.8,339.2,673.4,207.2,197.2,33.6,741.3,85.4,25.8,32.0,3.1,0.0
09:50,1369.6,345.3,674.1,207.7,193.6,33.6,756.5,81.3,25.9,31.4,3.2,-1.2
10:00,1368.5,354.8,673.8,208.1,197.3,33.7,780.4,79.0,25.8,31.9,3.2,-0.7
10:10,1374.4,355.4,673.6,207.1,200.6,33.6,805.1,78.2,25.8,31.9,3.2,0.0
10:20,1379.1,354.8,673.6,208.1,198.1,33.6,812.4,81.1,25.7,33.9,3.4,0.0
10:30,1374.4,362.0,673.0,208.4,200.1,33.5,824.0,79.8,25.6,32.0,3.4,-0.2
