00:00,1215.0,296.6,540.0,213.7,191.5,19.6,0.0,216.2,94.0,32.5,3.0,-0.8
00:10,1235.7,296.8,540.6,214.2,179.3,19.5,0.0,207.1,93.7,36.5,3.0,-0.4
00:20,1212.8,301.5,540.2,216.4,171.8,19.2,0.0,212.1,94.5,32.8,3.0,-22.8
00:30,1235.8,302.1,539.1,216.2,162.9,19.0,0.0,217.4,94.5,34.3,3.1,-26.2
00:40,1220.4,302.4,539.5,215.5,155.5,19.1,0.0,217.9,94.3,32.5,3.2,-26.0
00:50,1212.6,301.6,538.9,215.3,155.1,18.7,0.0,226.3,94.2,31.5,3.1,-24.5
01:00,1211.1,302.1,539.9,215.2,146.6,18.7,0.0,227.3,93.3,15.8,3.2,-24.2
01:10,1177.1,301.7,539.7,214.7,146.5,18.5,0.0,230.5,92.8,14.6,3.1,-26.6
01:20,1185.1,301.6,538.5,215.3,140.3,18.5,0.0,235.9,92.7,14.8,3.3,-24.8
01:30,1182.6,306.2,538.2,215.8,136.6,18.3,0.0,229.2,93.4,0.0,3.4,-26.3
01:40,1185.1,302.5,539.3,214.8,129.0,18.4,0.0,235.6,92.5,0.0,3.3,-24.3
01:50,1173.5,302.3,538.2,216.0,128.4,18.4,0.0,235.9,91.7,0.0,3.4,-26.4
02:00,1175.3,305.2,539.1,215.2,122.9,18.5,0.0,239.4,94.4,0.0,3.6,-50.8
02:10,1202.3,301.1,540.0,215.3,118.5,18.4,0.0,234.7,91.5,0.0,3.6,-76.7
02:20,1190.7,305.8,538.2,214.7,118.8,18.5,0.0,237.8,93.3,0.0,3.4,-77.3
02:30,1185.8,302.2,539.4,215.9,116.0,18.4,0.0,234.7,91.8,0.0,3.7,-76.5
02:40,1182.8,301.8,540.7,215.5,108.9,18.5,0.0,238.7,92.1,0.0,3.6,-73.6
02:50,1189.0,301.9,538.8,216.0,107.3,18.5,0.0,237.0,91.7,0.0,3.7,-103.8
03:00,1188.9,301.4,540.2,215.4,109.8,18.3,0.0,236.4,91.9,0.0,3.7,-102.9
03:10,1183.8,301.4,540.1,215.5,113.9,18.4,0.0,224.9,91.4,0.0,3.3,-103.2
03:20,1185.4,302.1,540.4,215.4,117.2,18.6,0.0,223.6,91.8,0.0,3.3,-101.4
03:30,1184.8,297.6,540.8,215.3,112.8,18.4,0.0,226.7,91.6,0.0,3.3,-101.2
03:40,1192.0,286.1,539.6,215.6,116.5,18.6,0.0,224.9,95.3,0.0,3.6,-98.5
03:50,1210.5,259.6,539.6,216.2,107.3,18.6,0.0,235.5,91.2,0.0,3.6,-101.9
04:00,1230.3,245.6,539.9,214.9,109.1,18.4,0.0,228.5,88.7,0.0,3.7,-100.3
04:10,1202.9,253.4,538.8,215.8,110.3,18.5,0.0,225.8,89.5,0.0,4.0,-79.5
04:20,1179.0,263.2,540.3,215.7,114.7,18.4,0.0,222.8,88.0,0.0,3.7,-83.4
04:30,1181.1,263.9,540.0,215.9,113.9,18.5,0.0,232.7,88.4,0.0,3.9,-80.9
04:40,1185.7,263.1,540.1,215.2,113.5,18.5,0.0,228.1,88.7,0.0,3.8,-79.6
04:50,1177.3,263.9,540.9,215.8,108.0,18.5,0.0,227.6,88.8,0.0,3.8,-81.6
05:00,1182.4,259.0,540.4,215.6,111.0,18.5,0.6,232.3,88.2,0.0,3.6,-80.8
05:10,1185.4,257.7,539.2,213.3,107.4,18.4,0.9,236.9,88.0,0.0,3.8,-96.3
05:20,1200.8,259.0,540.3,212.3,109.0,18.4,3.0,240.2,87.7,0.0,3.8,-94.6
05:30,1203.8,258.3,540.9,211.7,107.4,18.4,3.1,244.8,87.7,0.0,3.8,-94.5
