00:00,1317.0,272.1,632.8,119.0,81.8,20.4,0.0,181.9,92.3,46.9,2.5,0.0
00:10,1332.0,218.0,634.0,118.9,73.3,19.6,0.0,170.1,95.2,83.4,2.6,0.0
00:20,1339.5,208.2,631.5,118.7,79.7,19.7,0.0,162.5,93.3,74.6,2.6,-1.8
00:30,1326.2,208.0,633.3,119.5,75.4,19.7,0.0,156.5,88.7,60.0,2.6,-5.2
00:40,1322.9,203.7,633.8,119.5,74.1,19.5,0.0,149.7,89.6,57.7,3.4,-4.3
00:50,1307.8,202.9,634.0,119.0,76.4,19.5,0.0,145.5,91.4,57.7,3.6,-3.2
01:00,1309.1,203.3,633.0,119.2,82.2,19.5,0.0,150.4,94.6,48.7,3.6,-3.3
01:10,1303.0,202.8,634.1,119.5,80.0,19.5,0.0,147.6,92.6,29.7,3.7,-3.5
01:20,1304.2,203.4,633.1,118.7,76.2,19.6,0.0,146.0,96.4,31.4,3.5,-26.9
01:30,1304.2,202.5,633.3,119.4,80.7,19.5,0.0,147.5,90.6,29.5,3.6,-25.5
01:40,1303.5,203.5,632.4,119.3,77.4,19.4,0.0,145.4,90.1,28.7,3.7,-25.9
01:50,1300.2,203.4,633.4,118.6,72.2,19.5,0.0,144.3,89.7,28.5,3.7,-28.9
02:00,1298.2,209.0,631.3,118.9,71.6,19.2,0.0,147.5,88.3,14.3,3.7,-30.5
02:10,1290.4,209.2,632.3,118.7,75.9,19.2,0.0,156.6,89.5,0.0,3.8,-45.5
02:20,1296.2,216.3,631.5,119.1,79.4,19.2,0.0,166.0,89.7,0.0,4.0,-70.8
02:30,1276.8,222.1,632.7,118.7,73.3,19.0,0.0,174.5,84.4,0.0,3.8,-74.0
02:40,1291.3,224.4,632.2,119.8,78.8,19.2,0.0,175.9,84.3,0.0,3.7,-94.8
02:50,1261.5,223.8,633.2,118.9,79.4,19.2,0.0,172.2,84.5,0.0,3.8,-96.4
03:00,1275.3,224.3,626.4,119.5,83.6,19.0,0.0,163.1,84.6,0.0,4.0,-91.2
03:10,1315.3,228.3,621.6,119.4,87.3,18.9,0.0,157.5,84.5,0.0,4.1,-115.6
03:20,1313.1,223.1,622.7,119.3,83.6,18.8,0.0,155.5,84.3,0.0,4.1,-121.1
03:30,1306.0,223.4,622.6,120.0,79.7,18.8,0.0,154.6,84.5,0.0,3.9,-120.1
