00:00,1472.7,393.0,674.8,214.8,176.6,35.0,0.0,60.8,129.2,90.5,3.2,0.0
00:10,1501.0,384.5,672.6,214.6,163.5,35.4,0.0,61.4,129.8,73.8,3.3,-0.3
00:20,1514.9,378.6,672.5,214.1,151.4,35.4,0.0,63.2,127.6,49.7,3.1,-0.9
00:30,1512.1,379.6,673.5,214.6,137.2,35.1,0.0,62.2,128.6,37.0,2.8,-1.1
00:40,1509.8,380.4,673.7,215.2,127.7,35.0,0.0,63.2,128.9,43.6,2.4,0.0
00:50,1497.5,377.2,672.6,214.1,130.2,34.9,0.0,60.8,128.0,20.8,2.4,0.0
01:00,1491.7,377.7,673.0,214.9,117.2,34.9,0.0,59.2,128.7,17.6,2.7,-2.9
01:10,1486.0,374.8,676.5,214.7,117.4,34.9,0.0,61.8,129.0,17.8,2.8,-25.8
01:20,1514.9,352.8,672.3,214.7,111.1,34.7,0.0,64.8,129.9,17.5,3.0,-25.6
01:30,1518.1,334.9,674.8,214.1,108.5,34.7,0.0,60.4,130.2,17.3,3.0,-25.8
01:40,1507.3,335.1,673.7,214.1,101.9,34.6,0.0,63.6,129.4,17.1,2.9,-28.2
01:50,1505.6,334.7,672.2,214.6,98.4,34.3,0.0,64.2,130.0,0.0,2.7,-26.9
02:00,1515.6,337.1,673.1,214.3,94.7,34.5,0.0,63.9,129.6,0.0,2.7,-25.8
02:10,1534.6,339.0,671.1,214.8,91.7,34.7,0.0,59.3,132.2,0.3,2.7,-51.2
02:20,1517.9,335.0,673.9,214.9,88.2,34.3,0.0,59.7,127.2,0.0,2.7,-53.5
02:30,1503.7,334.7,673.8,214.2,79.7,34.5,0.0,56.6,129.9,0.0,2.9,-53.5
02:40,1501.5,334.4,672.4,214.0,84.4,34.5,0.0,53.6,129.2,0.0,3.1,-53.6
02:50,1478.6,329.5,671.9,214.2,82.3,34.5,0.0,52.2,117.4,0.0,3.4,-52.8
03:00,1489.3,315.1,673.4,214.4,80.3,34.3,0.0,53.6,130.9,0.9,3.1,-51.0
03:10,1492.6,302.0,673.9,214.4,82.7,34.4,0.0,52.6,129.5,1.0,3.1,-51.2
03:20,1482.2,292.6,672.7,214.4,85.7,34.5,0.0,53.0,127.0,0.0,3.2,-51.4
03:30,1516.6,291.4,673.8,214.2,83.9,34.4,0.0,51.7,130.2,0.0,3.1,-78.6
03:40,1506.8,289.1,675.0,214.2,80.2,34.6,0.0,47.9,130.0,0.0,3.1,-79.2
03:50,1520.9,287.2,673.3,214.5,83.9,34.6,0.0,46.1,128.6,0.3,3.1,-77.3
04:00,1508.4,280.1,674.2,214.7,82.8,34.4,0.0,44.9,126.1,0.0,3.2,-78.4
04:10,1548.3,283.8,673.9,214.9,82.0,34.5,0.0,45.1,130.3,0.0,3.3,-117.8
04:20,1524.0,282.1,674.1,214.5,85.0,34.6,0.0,43.3,129.3,0.0,3.3,-118.5
04:30,1541.6,284.0,674.3,213.6,83.9,34.5,0.0,41.8,130.4,0.0,3.4,-115.7
04:40,1517.3,281.2,675.4,214.5,88.6,34.6,0.0,38.6,130.2,0.0,3.3,-114.2
04:50,1522.5,282.8,674.7,213.4,83.4,34.6,0.0,36.3,130.1,0.0,3.4,-117.6
05:00,1523.9,283.2,674.2,214.0,85.0,34.6,0.4,36.3,130.2,0.0,3.4,-115.3
