時間,區域,發電(萬瓩),用電(萬瓩)
20260625T125000,﻿北部,1237.0,1385.1
20260625T125000,﻿中部,1060.0,1073.6
20260625T125000,﻿南部,1350.7,1155.7
20260625T125000,﻿東部,18.2,51.4
